ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2001-01-01,19408564.935989685,6193495.8023629915,18480728.887312293,19408564.935989685,19408564.935989685,-7328202.828855026,-7328202.828855026,-7328202.828855026,-7328202.828855026,-7328202.828855026,-7328202.828855026,0.0,0.0,0.0,12080362.107134659
2002-01-01,20302994.747410838,6653341.5738900555,18648316.59648594,20302994.747410838,20302994.747410838,-7322470.529999776,-7322470.529999776,-7322470.529999776,-7322470.529999776,-7322470.529999776,-7322470.529999776,0.0,0.0,0.0,12980524.217411062
2003-01-01,21197424.55883199,8341183.021595524,20311433.585274693,21197424.55883199,21197424.55883199,-7085375.484946337,-7085375.484946337,-7085375.484946337,-7085375.484946337,-7085375.484946337,-7085375.484946337,0.0,0.0,0.0,14112049.073885653
2004-01-01,22092464.698220287,9278762.99578691,21370798.703937322,22092464.698220287,22092464.698220287,-6617232.941524261,-6617232.941524261,-6617232.941524261,-6617232.941524261,-6617232.941524261,-6617232.941524261,0.0,0.0,0.0,15475231.756696027
2005-01-01,22989957.002374038,9247693.884345103,21623896.572138596,22989957.002374038,22989957.002374038,-7328202.828855701,-7328202.828855701,-7328202.828855701,-7328202.828855701,-7328202.828855701,-7328202.828855701,0.0,0.0,0.0,15661754.173518337
2006-01-01,23885396.36306309,10265632.447625685,22794970.81124594,23885396.36306309,23885396.36306309,-7322470.529999867,-7322470.529999867,-7322470.529999867,-7322470.529999867,-7322470.529999867,-7322470.529999867,0.0,0.0,0.0,16562925.833063222
2007-01-01,24780835.723752137,11535110.242937177,23870025.58014021,24780835.723752137,24780835.723752137,-7085375.484946702,-7085375.484946702,-7085375.484946702,-7085375.484946702,-7085375.484946702,-7085375.484946702,0.0,0.0,0.0,17695460.238805436
2008-01-01,25676317.933626436,13379237.154966457,25187845.162839726,25676317.933626436,25676317.933626436,-6617232.941524315,-6617232.941524315,-6617232.941524315,-6617232.941524315,-6617232.941524315,-6617232.941524315,0.0,0.0,0.0,19059084.99210212
2009-01-01,26574253.519418195,13299301.899431763,25065454.443561684,26574253.519418195,26574253.519418195,-7328202.828854442,-7328202.828854442,-7328202.828854442,-7328202.828854442,-7328202.828854442,-7328202.828854442,0.0,0.0,0.0,19246050.690563753
2010-01-01,27469735.729292486,13620323.16704687,25582436.55745531,27469735.729292486,27469735.729292486,-7322470.529999867,-7322470.529999867,-7322470.529999867,-7322470.529999867,-7322470.529999867,-7322470.529999867,0.0,0.0,0.0,20147265.19929262
2011-01-01,28365217.939166788,14506763.615318261,26925839.307998464,28365217.939166788,28365217.939166788,-7085375.484946574,-7085375.484946574,-7085375.484946574,-7085375.484946574,-7085375.484946574,-7085375.484946574,0.0,0.0,0.0,21279842.454220213
2012-01-01,29260700.14904108,16444116.846882707,28790234.711178508,29260700.14904108,29260700.14904108,-6617232.941524954,-6617232.941524954,-6617232.941524954,-6617232.941524954,-6617232.941524954,-6617232.941524954,0.0,0.0,0.0,22643467.207516126
2013-01-01,30158635.734832827,16420291.694424003,28732199.016357403,30158635.734832827,30158635.734832827,-7328202.828854003,-7328202.828854003,-7328202.828854003,-7328202.828854003,-7328202.828854003,-7328202.828854003,0.0,0.0,0.0,22830432.905978825
2014-01-01,31054117.94470713,17574605.69131859,30214952.08407357,31054117.94470713,31054117.94470713,-7322470.529999466,-7322470.529999466,-7322470.529999466,-7322470.529999466,-7322470.529999466,-7322470.529999466,0.0,0.0,0.0,23731647.414707664
2015-01-01,31949600.15458142,18748038.871128425,30975659.306118656,31949600.15458142,31949600.15458142,-7085375.484946373,-7085375.484946373,-7085375.484946373,-7085375.484946373,-7085375.484946373,-7085375.484946373,0.0,0.0,0.0,24864224.669635046
2016-01-01,32845082.364455715,20043977.582484894,32615329.9372318,32845082.364455715,32845082.364455715,-6617232.941525337,-6617232.941525337,-6617232.941525337,-6617232.941525337,-6617232.941525337,-6617232.941525337,0.0,0.0,0.0,26227849.42293038
2017-01-01,33743017.95024748,20599752.144532673,32981302.89360144,33743017.95024748,33743017.95024748,-7328202.828854368,-7328202.828854368,-7328202.828854368,-7328202.828854368,-7328202.828854368,-7328202.828854368,0.0,0.0,0.0,26414815.121393114
2018-01-01,34638500.16012177,21239575.07266729,33588633.997248605,34638500.16012177,34638500.16012177,-7322470.529999794,-7322470.529999794,-7322470.529999794,-7322470.529999794,-7322470.529999794,-7322470.529999794,0.0,0.0,0.0,27316029.630121976
2019-01-01,35533982.36999606,22568628.37062919,34316326.670618534,35533982.36999606,35533982.36999606,-7085375.48494546,-7085375.48494546,-7085375.48494546,-7085375.48494546,-7085375.48494546,-7085375.48494546,0.0,0.0,0.0,28448606.885050602
2020-01-01,36429464.57987036,23973966.22831678,35793943.68589528,36429464.57987036,36429464.57987036,-6617232.94152656,-6617232.94152656,-6617232.94152656,-6617232.94152656,-6617232.94152656,-6617232.94152656,0.0,0.0,0.0,29812231.638343796
2020-12-31,37324946.78974466,25422721.48572202,37088168.92462144,37314969.71922984,37337020.67529893,-5918763.128330533,-5918763.128330533,-5918763.128330533,-5918763.128330533,-5918763.128330533,-5918763.128330533,0.0,0.0,0.0,31406183.661414128
2021-12-31,38220428.99961894,27462601.363901507,39490647.502505906,38183424.73774931,38263411.332380734,-4991090.096361332,-4991090.096361332,-4991090.096361332,-4991090.096361332,-4991090.096361332,-4991090.096361332,0.0,0.0,0.0,33229338.90325761
2022-12-31,39115911.20949324,29159730.115522396,41221194.25639145,39035668.89744991,39206847.012431376,-3835739.8805042473,-3835739.8805042473,-3835739.8805042473,-3835739.8805042473,-3835739.8805042473,-3835739.8805042473,0.0,0.0,0.0,35280171.32898899
2023-12-31,40011393.41936752,31350449.16894004,43406131.9765978,39875920.71409502,40170751.92933818,-2454637.983874232,-2454637.983874232,-2454637.983874232,-2454637.983874232,-2454637.983874232,-2454637.983874232,0.0,0.0,0.0,37556755.43549329
2024-12-31,40909329.00515929,29138419.41666947,40899014.57373822,40701404.91451203,41136610.07768236,-5918763.128335881,-5918763.128335881,-5918763.128335881,-5918763.128335881,-5918763.128335881,-5918763.128335881,0.0,0.0,0.0,34990565.87682341
2025-12-31,41804811.21503359,31081512.766122967,42622444.23551952,41520232.22002763,42107661.89865202,-4991090.096368377,-4991090.096368377,-4991090.096368377,-4991090.096368377,-4991090.096368377,-4991090.096368377,0.0,0.0,0.0,36813721.11866521
2026-12-31,42700293.424907885,32901288.58110068,44829535.353063785,42341149.72601449,43080874.7186229,-3835739.8805072224,-3835739.8805072224,-3835739.8805072224,-3835739.8805072224,-3835739.8805072224,-3835739.8805072224,0.0,0.0,0.0,38864553.54440066
2027-12-31,43595775.63478217,35161993.01772851,47482732.64258276,43155112.48468677,44059170.03976732,-2454637.983869432,-2454637.983869432,-2454637.983869432,-2454637.983869432,-2454637.983869432,-2454637.983869432,0.0,0.0,0.0,41141137.65091274
2028-12-31,44493711.22057394,32599101.014838427,44848013.71469512,43956900.37185103,45062514.9967788,-5918763.1283347495,-5918763.1283347495,-5918763.1283347495,-5918763.1283347495,-5918763.1283347495,-5918763.1283347495,0.0,0.0,0.0,38574948.092239186
2029-12-31,45389193.43044822,34105162.613835886,46550373.388702616,44746858.01575127,46044314.74810499,-4991090.096358485,-4991090.096358485,-4991090.096358485,-4991090.096358485,-4991090.096358485,-4991090.096358485,0.0,0.0,0.0,40398103.33408973
2030-12-31,46284675.64032252,36182235.4710502,48678079.23623797,45532311.46868863,47035517.65411659,-3835739.8805030063,-3835739.8805030063,-3835739.8805030063,-3835739.8805030063,-3835739.8805030063,-3835739.8805030063,0.0,0.0,0.0,42448935.759819515
